userId,age,gender,country,positive,negative,mixed,cluster,medoid
99,3.5206838337837865,2.021722956442927,0.0,"['57726f59edc2cb3880ba76b3', '577271fdedc2cb3880c384cc', '577271fdedc2cb3880c384cc', '577271fdedc2cb3880c384cc', '577271fdedc2cb3880c384cc', '57727016edc2cb3880bceb88', '57726f59edc2cb3880ba76b3']","['5772700eedc2cb3880bc836e', '5772700eedc2cb3880bc836e']","['5772700eedc2cb3880bc836e', '57727016edc2cb3880bceb88', '57726f59edc2cb3880ba76b3']",0,-1.0
101,2.347122555855857,2.021722956442927,1.7874048008113603,"['57727c95edc2cb3880e4d1d4', '57727c95edc2cb3880e4d1d4', '57727c95edc2cb3880e4d1d4', '57727c95edc2cb3880e4d1d4', '57727c95edc2cb3880e4d1d4']",[],[],1,-1.0
102,2.933903194819822,2.021722956442927,1.7874048008113603,['5772700eedc2cb3880bc836e'],"['5772700eedc2cb3880bc836e', '5772700eedc2cb3880bc836e']","['5772700eedc2cb3880bc836e', '5772700eedc2cb3880bc836e']",0,-1.0
103,1.7603419168918932,2.021722956442927,1.7874048008113603,"['57726f59edc2cb3880ba76b3', '57726f59edc2cb3880ba76b3', '57726f59edc2cb3880ba76b3', '57726f59edc2cb3880ba76b3', '57727c95edc2cb3880e4d1d4', '57727c95edc2cb3880e4d1d4', '57727c95edc2cb3880e4d1d4', '57727015edc2cb3880bceb08', '57727015edc2cb3880bceb08', '57727015edc2cb3880bceb08', '57727015edc2cb3880bceb08', '57726f49edc2cb3880ba034f', '5772700eedc2cb3880bc836e', '5772700eedc2cb3880bc836e', '57727016edc2cb3880bceb88', '57727cbaedc2cb3880e561f7', '57727cbaedc2cb3880e561f7', '57727c95edc2cb3880e4d1d4', '57727015edc2cb3880bceb08']","['57726f49edc2cb3880ba034f', '57726f49edc2cb3880ba034f', '57726f49edc2cb3880ba034f', '57726f49edc2cb3880ba034f', '57727016edc2cb3880bceb88', '57727016edc2cb3880bceb88', '57727016edc2cb3880bceb88', '57727cbaedc2cb3880e561f7', '57727cbaedc2cb3880e561f7', '57727cbaedc2cb3880e561f7', '57727cbaedc2cb3880e561f7', '5772700eedc2cb3880bc836e', '5772700eedc2cb3880bc836e', '5772700eedc2cb3880bc836e', '57727cbaedc2cb3880e561f7', '57727015edc2cb3880bceb08', '57727015edc2cb3880bceb08', '57727015edc2cb3880bceb08', '57727015edc2cb3880bceb08', '57726f49edc2cb3880ba034f', '57726f49edc2cb3880ba034f', '57727c95edc2cb3880e4d1d4', '57727c95edc2cb3880e4d1d4', '57726f49edc2cb3880ba034f']","['57726f59edc2cb3880ba76b3', '57727015edc2cb3880bceb08', '57726f59edc2cb3880ba76b3', '57726f49edc2cb3880ba034f', '57726f49edc2cb3880ba034f', '5772700eedc2cb3880bc836e']",0,-1.0
104,2.347122555855857,2.021722956442927,1.7874048008113603,"['57727d5cedc2cb3880e751a0', '57727d5cedc2cb3880e751a0', '57726f59edc2cb3880ba76b3', '57727c95edc2cb3880e4d1d4', '57727d14edc2cb3880e6926e']","['57727d5cedc2cb3880e751a0', '57726f59edc2cb3880ba76b3', '57727c95edc2cb3880e4d1d4', '57726f4fedc2cb3880ba0b6d', '57726f4fedc2cb3880ba0b6d']",[],0,-1.0
106,2.933903194819822,2.021722956442927,0.3574809601622721,"['57727cbaedc2cb3880e561f7', '57727cbaedc2cb3880e561f7', '57727cbaedc2cb3880e561f7', '57727cbaedc2cb3880e561f7', '57727cbaedc2cb3880e561f7']","['57727cbaedc2cb3880e561f7', '57727cbaedc2cb3880e561f7', '57727cbaedc2cb3880e561f7', '57727cbaedc2cb3880e561f7', '57727cbaedc2cb3880e561f7', '57727cbaedc2cb3880e561f7', '57727cbaedc2cb3880e561f7', '57727cbaedc2cb3880e561f7']","['57727cbaedc2cb3880e561f7', '57727cbaedc2cb3880e561f7', '57727cbaedc2cb3880e561f7', '57727cbaedc2cb3880e561f7']",0,-1.0
107,2.347122555855857,0.0,2.5023667211359046,"['57727d14edc2cb3880e6926e', '57727d14edc2cb3880e6926e', '57727d14edc2cb3880e6926e']",[],[],1,-1.0
109,3.5206838337837865,0.0,0.3574809601622721,"['57727c88edc2cb3880e4be65', '57727071edc2cb3880be3213', '57727c88edc2cb3880e4be65', '57726f49edc2cb3880ba034f']","['57726f49edc2cb3880ba034f', '5772752eedc2cb3880cd9f38']","['5772752eedc2cb3880cd9f38', '57727071edc2cb3880be3213', '57726f49edc2cb3880ba034f']",1,-1.0
110,3.5206838337837865,0.0,1.7874048008113603,"['57727071edc2cb3880be3213', '57727071edc2cb3880be3213']","['57727071edc2cb3880be3213', '57727015edc2cb3880bceb28', '57727015edc2cb3880bceb28']",['57727071edc2cb3880be3213'],1,-1.0
112,3.5206838337837865,2.021722956442927,0.0,[],"['57727cbaedc2cb3880e561f7', '57727cbaedc2cb3880e561f7', '57727cbaedc2cb3880e561f7']","['57727cbaedc2cb3880e561f7', '57727cbaedc2cb3880e561f7']",0,-1.0
114,4.107464472747751,0.0,1.7874048008113603,"['5772752eedc2cb3880cd9f38', '57727c95edc2cb3880e4d1d4', '57727015edc2cb3880bceb08']","['5772700eedc2cb3880bc82ce', '5772700eedc2cb3880bc82ce', '57726f76edc2cb3880baa425']",[],1,-1.0
116,1.1735612779279287,2.021722956442927,1.7874048008113603,['5772700eedc2cb3880bc82ce'],"['5772700eedc2cb3880bc82ce', '5772700eedc2cb3880bc82ce']",[],0,-1.0
117,4.107464472747751,0.0,1.7874048008113603,"['57726e37edc2cb3880b628ee', '57727cbaedc2cb3880e561f7', '57727cbaedc2cb3880e561f7', '57727cbaedc2cb3880e561f7', '57727cbaedc2cb3880e561f7']","['57726e37edc2cb3880b628ee', '57726e37edc2cb3880b628ee', '57726e37edc2cb3880b628ee', '57726e37edc2cb3880b628ee']","['57727cbaedc2cb3880e561f7', '57726e37edc2cb3880b628ee']",0,-1.0
119,2.347122555855857,2.021722956442927,1.7874048008113603,"['57726f59edc2cb3880ba76b3', '57726f59edc2cb3880ba76b3', '57726f59edc2cb3880ba76b3']",[],['57726f59edc2cb3880ba76b3'],1,-1.0
120,3.5206838337837865,2.021722956442927,2.5023667211359046,"['57726f48edc2cb3880ba012f', '57726f48edc2cb3880ba012f']",['57727cbaedc2cb3880e561f7'],[],0,-1.0
121,4.107464472747751,0.0,3.5748096016227207,['57727015edc2cb3880bceb08'],['57727015edc2cb3880bceb08'],[],1,-1.0
125,0.5867806389639644,0.0,1.7874048008113603,['57726f48edc2cb3880ba012f'],[],[],1,-1.0
127,1.7603419168918932,2.021722956442927,1.7874048008113603,"['57727c95edc2cb3880e4d1d4', '57727c95edc2cb3880e4d1d4', '57727015edc2cb3880bceb28', '57727015edc2cb3880bceb28']",[],[],1,-1.0
129,2.347122555855857,2.021722956442927,0.0,"['57727c95edc2cb3880e4d1d4', '57727c95edc2cb3880e4d1d4', '57726f59edc2cb3880ba76b3', '57726f59edc2cb3880ba76b3', '57726f59edc2cb3880ba76b3', '57727c95edc2cb3880e4d1d4', '57727c95edc2cb3880e4d1d4', '57727c95edc2cb3880e4d1d4']",[],"['57727c95edc2cb3880e4d1d4', '57726f59edc2cb3880ba76b3', '57726f59edc2cb3880ba76b3']",1,-1.0
131,2.933903194819822,0.0,1.7874048008113603,"['57726f59edc2cb3880ba76b3', '57727cbaedc2cb3880e561f7']",[],"['57727cbaedc2cb3880e561f7', '57726f59edc2cb3880ba76b3', '57726f59edc2cb3880ba76b3']",1,-1.0
132,1.1735612779279287,2.021722956442927,2.5023667211359046,"['57726f59edc2cb3880ba76b3', '57726f56edc2cb3880ba7233', '57726f56edc2cb3880ba7233']",['57726f59edc2cb3880ba76b3'],[],0,-1.0
133,1.7603419168918932,2.021722956442927,1.7874048008113603,"['57726f56edc2cb3880ba7233', '57726f56edc2cb3880ba7233', '57726f56edc2cb3880ba7233', '57726f56edc2cb3880ba7233']",[],[],1,-1.0
134,2.933903194819822,0.0,1.7874048008113603,"['57726f56edc2cb3880ba7233', '57726f56edc2cb3880ba7233', '57726f56edc2cb3880ba7233']",[],[],1,-1.0
135,2.933903194819822,0.0,0.0,"['5772700eedc2cb3880bc82ce', '5772700eedc2cb3880bc82ce']",['5772700eedc2cb3880bc82ce'],['5772700eedc2cb3880bc82ce'],0,-1.0
136,3.5206838337837865,0.0,1.7874048008113603,"['57726f59edc2cb3880ba76b3', '57727c95edc2cb3880e4d1d4', '57726f77edc2cb3880baa4c5', '57727c95edc2cb3880e4d1d4', '57726f59edc2cb3880ba76b3']",[],[],1,-1.0
137,2.933903194819822,2.021722956442927,1.7874048008113603,['57727c95edc2cb3880e4d1d4'],[],[],1,-1.0
138,2.933903194819822,0.0,1.7874048008113603,[],['57727cbaedc2cb3880e561f7'],['57727cbaedc2cb3880e561f7'],0,-1.0
140,3.5206838337837865,0.0,1.7874048008113603,"['57727015edc2cb3880bceb08', '57727015edc2cb3880bceb08']","['57726e45edc2cb3880b69781', '57726e45edc2cb3880b69781']",['57726e45edc2cb3880b69781'],1,-1.0
141,1.7603419168918932,0.0,0.0,"['57727cbaedc2cb3880e561f7', '5772700eedc2cb3880bc82ce']","['5772700eedc2cb3880bc82ce', '57727cbaedc2cb3880e561f7', '57727cbaedc2cb3880e561f7', '57727cbaedc2cb3880e561f7', '57727cbaedc2cb3880e561f7', '5772700eedc2cb3880bc82ce']",[],1,-1.0
143,4.107464472747751,0.0,1.7874048008113603,"['57726fffedc2cb3880bc69d6', '57726fffedc2cb3880bc69d6', '57727cbaedc2cb3880e561f7', '57726fffedc2cb3880bc69d6']","['57727cbaedc2cb3880e561f7', '57727cbaedc2cb3880e561f7']",[],1,-1.0
144,2.347122555855857,0.0,1.7874048008113603,[],"['57726f59edc2cb3880ba76b3', '57726f59edc2cb3880ba76b3']",['57726f59edc2cb3880ba76b3'],0,-1.0
147,0.5867806389639644,2.021722956442927,1.7874048008113603,[],['57727cbaedc2cb3880e561f7'],[],0,-1.0
149,4.694245111711715,2.021722956442927,2.5023667211359046,"['57727d5cedc2cb3880e751a0', '57727d5cedc2cb3880e751a0', '57727d5cedc2cb3880e751a0', '57727d5cedc2cb3880e751a0', '57727c95edc2cb3880e4d1d4', '57727c95edc2cb3880e4d1d4', '57727c95edc2cb3880e4d1d4', '57727c95edc2cb3880e4d1d4', '57727015edc2cb3880bceb28', '57727015edc2cb3880bceb28', '57727c95edc2cb3880e4d1d4', '57727d5cedc2cb3880e751a0', '57727015edc2cb3880bceb28', '57727015edc2cb3880bceb28', '57727c95edc2cb3880e4d1d4', '57727d5cedc2cb3880e751a0']","['57726e45edc2cb3880b69781', '57726e45edc2cb3880b69781', '57726e45edc2cb3880b69781', '57726e45edc2cb3880b69781', '57726e45edc2cb3880b69781', '57726f59edc2cb3880ba76b3', '57726f59edc2cb3880ba76b3', '57727015edc2cb3880bceb28', '57726e45edc2cb3880b69781']","['57726f59edc2cb3880ba76b3', '57727015edc2cb3880bceb28', '57727015edc2cb3880bceb28', '57726f59edc2cb3880ba76b3', '57727d5cedc2cb3880e751a0', '57727d5cedc2cb3880e751a0', '57726f59edc2cb3880ba76b3', '57726f59edc2cb3880ba76b3']",0,-1.0
150,2.933903194819822,2.021722956442927,1.7874048008113603,[],[],"['57726f59edc2cb3880ba76b3', '57726f59edc2cb3880ba76b3', '57726f76edc2cb3880baa425', '57727cbaedc2cb3880e561f7']",0,-1.0
151,2.933903194819822,2.021722956442927,1.7874048008113603,"['5772752eedc2cb3880cd9f38', '5772752eedc2cb3880cd9f38']","['5772752eedc2cb3880cd9f38', '5772752eedc2cb3880cd9f38', '5772752eedc2cb3880cd9f38']","['5772752eedc2cb3880cd9f38', '5772752eedc2cb3880cd9f38', '5772752eedc2cb3880cd9f38']",0,-1.0
153,2.933903194819822,0.0,1.7874048008113603,"['57726f4cedc2cb3880ba07ed', '57726f4cedc2cb3880ba07ed', '57726f4cedc2cb3880ba07ed', '57727015edc2cb3880bceb28', '57727015edc2cb3880bceb28', '57727015edc2cb3880bceb28', '577278d5edc2cb3880d94196']","['577278d5edc2cb3880d94196', '57727cbaedc2cb3880e561f7', '57727cbaedc2cb3880e561f7', '57727cbaedc2cb3880e561f7']",[],1,-1.0
154,2.933903194819822,0.0,1.7874048008113603,[],['5772752eedc2cb3880cd9f38'],['5772752eedc2cb3880cd9f38'],0,-1.0
159,4.107464472747751,2.021722956442927,1.7874048008113603,"['57727c95edc2cb3880e4d1d4', '57727c95edc2cb3880e4d1d4', '57727c95edc2cb3880e4d1d4']","['57726f4fedc2cb3880ba0b6d', '57726f4fedc2cb3880ba0b6d', '57726f4fedc2cb3880ba0b6d', '57726f4fedc2cb3880ba0b6d', '57726f4fedc2cb3880ba0b6d']",[],0,-1.0
160,2.933903194819822,2.021722956442927,1.7874048008113603,['57727015edc2cb3880bceb28'],[],[],1,-1.0
162,1.1735612779279287,2.021722956442927,1.7874048008113603,['5772700eedc2cb3880bc82ce'],"['5772700eedc2cb3880bc82ce', '5772700eedc2cb3880bc82ce', '5772700eedc2cb3880bc82ce']",['5772700eedc2cb3880bc82ce'],0,-1.0
164,2.933903194819822,0.0,1.7874048008113603,"['57727cbaedc2cb3880e561f7', '57727cbaedc2cb3880e561f7']","['577278cdedc2cb3880d9370c', '577278cdedc2cb3880d9370c', '577278cdedc2cb3880d9370c', '577278cdedc2cb3880d9370c', '57727cbaedc2cb3880e561f7', '57727cbaedc2cb3880e561f7', '577278cdedc2cb3880d9370c', '57727cbaedc2cb3880e561f7']","['577278cdedc2cb3880d9370c', '577278cdedc2cb3880d9370c']",1,-1.0
165,2.933903194819822,2.021722956442927,1.7874048008113603,[],"['57727cbaedc2cb3880e561f7', '57727cbaedc2cb3880e561f7', '57727cbaedc2cb3880e561f7', '57727cbaedc2cb3880e561f7']",[],0,-1.0
170,4.107464472747751,0.0,0.0,['57726f56edc2cb3880ba7233'],"['57726f56edc2cb3880ba7233', '57726f56edc2cb3880ba7233', '57726f56edc2cb3880ba7233']",[],1,-1.0
171,2.347122555855857,2.021722956442927,1.7874048008113603,"['57726e34edc2cb3880b62340', '57726e34edc2cb3880b62340', '57727d5cedc2cb3880e751a0']","['57726e34edc2cb3880b62340', '57726f49edc2cb3880ba034f', '57726f49edc2cb3880ba034f', '57726f49edc2cb3880ba034f', '57726f49edc2cb3880ba034f']",['57727d5cedc2cb3880e751a0'],1,-1.0
172,1.7603419168918932,2.021722956442927,1.7874048008113603,[],"['57726f76edc2cb3880baa425', '57726f76edc2cb3880baa425', '57726f76edc2cb3880baa425']","['57726f76edc2cb3880baa425', '57726f76edc2cb3880baa425']",0,-1.0
174,1.1735612779279287,2.021722956442927,3.5748096016227207,['57726f59edc2cb3880ba76b3'],[],[],1,-1.0
175,2.933903194819822,2.021722956442927,0.3574809601622721,[],"['57726e37edc2cb3880b628ee', '57726e37edc2cb3880b628ee', '57726e37edc2cb3880b628ee']","['57726e37edc2cb3880b628ee', '57726e37edc2cb3880b628ee', '57726e37edc2cb3880b628ee', '57726e37edc2cb3880b628ee']",0,1.0
176,2.347122555855857,0.0,0.0,"['577278cdedc2cb3880d9370c', '577278cdedc2cb3880d9370c']",[],['577278cdedc2cb3880d9370c'],1,-1.0
177,0.5867806389639644,2.021722956442927,1.7874048008113603,[],"['57727cbaedc2cb3880e561f7', '57727cbaedc2cb3880e561f7']","['57727cbaedc2cb3880e561f7', '57727cbaedc2cb3880e561f7']",0,-1.0
178,3.5206838337837865,0.0,1.7874048008113603,['57726f59edc2cb3880ba76b3'],[],"['57726f59edc2cb3880ba76b3', '57726f59edc2cb3880ba76b3']",1,-1.0
183,3.5206838337837865,2.021722956442927,1.7874048008113603,"['57726f59edc2cb3880ba76b3', '57727015edc2cb3880bceb08', '57727015edc2cb3880bceb08', '57727015edc2cb3880bceb08', '57726f59edc2cb3880ba76b3']",[],[],1,-1.0
189,3.5206838337837865,0.0,2.5023667211359046,"['57727c95edc2cb3880e4d1d4', '57727c95edc2cb3880e4d1d4', '57727c95edc2cb3880e4d1d4', '57727c95edc2cb3880e4d1d4']",[],[],1,-1.0
191,2.347122555855857,2.021722956442927,1.7874048008113603,[],"['57727cbaedc2cb3880e561f7', '57727cbaedc2cb3880e561f7']",[],0,-1.0
192,0.5867806389639644,0.0,3.5748096016227207,"['57727cbaedc2cb3880e561f7', '57727cbaedc2cb3880e561f7']","['57727cbaedc2cb3880e561f7', '57727cbaedc2cb3880e561f7']",['57727cbaedc2cb3880e561f7'],1,-1.0
193,4.107464472747751,0.0,3.5748096016227207,['57727015edc2cb3880bceb08'],"['57727cbaedc2cb3880e561f7', '57727015edc2cb3880bceb08']","['57727cbaedc2cb3880e561f7', '57727cbaedc2cb3880e561f7', '57727cbaedc2cb3880e561f7', '57727cbaedc2cb3880e561f7', '57727cbaedc2cb3880e561f7']",1,-1.0
194,3.5206838337837865,2.021722956442927,0.0,"['5772700eedc2cb3880bc82ce', '5772700eedc2cb3880bc82ce', '5772700eedc2cb3880bc82ce', '5772700eedc2cb3880bc82ce', '5772700eedc2cb3880bc82ce', '5772700eedc2cb3880bc82ce']",[],[],1,-1.0
197,1.7603419168918932,2.021722956442927,1.7874048008113603,"['57727c95edc2cb3880e4d1d4', '57727c95edc2cb3880e4d1d4', '57727c95edc2cb3880e4d1d4', '57727c95edc2cb3880e4d1d4']",[],['57727c95edc2cb3880e4d1d4'],1,-1.0
199,2.347122555855857,0.0,0.3574809601622721,"['57726e34edc2cb3880b62340', '57726e34edc2cb3880b62340', '57726e34edc2cb3880b62340']",[],['57726e34edc2cb3880b62340'],1,0.0
200,2.933903194819822,0.0,1.7874048008113603,"['57726f59edc2cb3880ba76b3', '57726f59edc2cb3880ba76b3', '57726f59edc2cb3880ba76b3', '57726f59edc2cb3880ba76b3']",[],['57726f59edc2cb3880ba76b3'],1,-1.0
202,2.347122555855857,2.021722956442927,3.5748096016227207,"['57726f59edc2cb3880ba76b3', '57726f59edc2cb3880ba76b3', '57726f59edc2cb3880ba76b3']",['57726f59edc2cb3880ba76b3'],['57726f59edc2cb3880ba76b3'],0,-1.0
203,1.7603419168918932,2.021722956442927,1.7874048008113603,[],['57727015edc2cb3880bceb08'],"['57727015edc2cb3880bceb08', '57727015edc2cb3880bceb08']",0,-1.0
205,1.7603419168918932,2.021722956442927,0.0,"['5772752eedc2cb3880cd9f38', '57726f59edc2cb3880ba76b3', '5772752eedc2cb3880cd9f38']",['57726f59edc2cb3880ba76b3'],[],0,-1.0
207,3.5206838337837865,0.0,1.7874048008113603,"['57727cbaedc2cb3880e561f7', '57727cbaedc2cb3880e561f7', '57727cbaedc2cb3880e561f7']","['57727cbaedc2cb3880e561f7', '57727cbaedc2cb3880e561f7']","['57727cbaedc2cb3880e561f7', '57727cbaedc2cb3880e561f7', '57727cbaedc2cb3880e561f7']",1,-1.0
214,2.347122555855857,2.021722956442927,2.5023667211359046,"['57727cbaedc2cb3880e561f7', '57727cbaedc2cb3880e561f7', '57727cbaedc2cb3880e561f7']",[],[],1,-1.0
219,2.933903194819822,2.021722956442927,0.0,['57727cbaedc2cb3880e561f7'],['57727cbaedc2cb3880e561f7'],[],0,-1.0
221,2.347122555855857,0.0,1.7874048008113603,"['57726f59edc2cb3880ba76b3', '57726f59edc2cb3880ba76b3']",['57726f59edc2cb3880ba76b3'],[],1,-1.0
224,2.347122555855857,2.021722956442927,0.0,"['57726f59edc2cb3880ba76b3', '57726f59edc2cb3880ba76b3', '57726f59edc2cb3880ba76b3', '57726f59edc2cb3880ba76b3']",['57726f59edc2cb3880ba76b3'],['57726f59edc2cb3880ba76b3'],0,-1.0
225,4.107464472747751,2.021722956442927,1.7874048008113603,[],"['57727cbaedc2cb3880e561f7', '57727cbaedc2cb3880e561f7', '57727cbaedc2cb3880e561f7']","['57727cbaedc2cb3880e561f7', '57727cbaedc2cb3880e561f7', '57727cbaedc2cb3880e561f7']",0,-1.0
228,3.5206838337837865,0.0,3.5748096016227207,[],"['57727cbaedc2cb3880e561f7', '57727cbaedc2cb3880e561f7']",[],0,-1.0
231,1.7603419168918932,2.021722956442927,2.5023667211359046,['57727cbaedc2cb3880e561f7'],"['57727cbaedc2cb3880e561f7', '57727cbaedc2cb3880e561f7']",[],0,-1.0
243,1.1735612779279287,0.0,0.0,[],"['57727cbaedc2cb3880e561f7', '57727cbaedc2cb3880e561f7', '57727cbaedc2cb3880e561f7']",['57727cbaedc2cb3880e561f7'],0,-1.0
246,1.7603419168918932,2.021722956442927,0.0,['57727cbaedc2cb3880e561f7'],['57727cbaedc2cb3880e561f7'],[],0,-1.0
247,4.107464472747751,0.0,0.0,"['57726f59edc2cb3880ba76b3', '57726f59edc2cb3880ba76b3', '57726f59edc2cb3880ba76b3']",['57726f59edc2cb3880ba76b3'],[],1,-1.0
259,3.5206838337837865,2.021722956442927,1.7874048008113603,['57727cbaedc2cb3880e561f7'],"['57727cbaedc2cb3880e561f7', '57727cbaedc2cb3880e561f7']",[],0,-1.0
261,4.694245111711715,2.021722956442927,0.0,['57726f59edc2cb3880ba76b3'],[],[],1,-1.0
262,1.1735612779279287,2.021722956442927,1.7874048008113603,[],"['57726f59edc2cb3880ba76b3', '57726f59edc2cb3880ba76b3', '57726f59edc2cb3880ba76b3']","['57726f59edc2cb3880ba76b3', '57726f59edc2cb3880ba76b3']",0,-1.0
263,2.933903194819822,0.0,1.7874048008113603,[],"['57726f59edc2cb3880ba76b3', '57726f59edc2cb3880ba76b3', '57726f59edc2cb3880ba76b3']",[],0,-1.0
267,2.933903194819822,2.021722956442927,3.5748096016227207,['57726f59edc2cb3880ba76b3'],[],['57726f59edc2cb3880ba76b3'],1,-1.0
270,0.5867806389639644,0.0,3.5748096016227207,['57726f59edc2cb3880ba76b3'],['57726f59edc2cb3880ba76b3'],[],1,-1.0
275,2.347122555855857,2.021722956442927,1.7874048008113603,"['57726f59edc2cb3880ba76b3', '57726f59edc2cb3880ba76b3']",[],['57726f59edc2cb3880ba76b3'],1,-1.0
277,2.347122555855857,2.021722956442927,1.7874048008113603,[],"['57726f59edc2cb3880ba76b3', '57726f59edc2cb3880ba76b3', '57726f59edc2cb3880ba76b3', '57726f59edc2cb3880ba76b3', '57726f59edc2cb3880ba76b3', '57726f59edc2cb3880ba76b3']",['57726f59edc2cb3880ba76b3'],0,-1.0
288,2.933903194819822,0.0,1.7874048008113603,"['57726f59edc2cb3880ba76b3', '57726f59edc2cb3880ba76b3', '57726f59edc2cb3880ba76b3']",[],[],1,-1.0
289,2.933903194819822,2.021722956442927,1.7874048008113603,"['57727015edc2cb3880bceb08', '57727015edc2cb3880bceb08', '57727015edc2cb3880bceb08']",['57727015edc2cb3880bceb08'],['57727015edc2cb3880bceb08'],0,-1.0
298,3.5206838337837865,2.021722956442927,1.7874048008113603,['57727015edc2cb3880bceb08'],['57727015edc2cb3880bceb08'],[],0,-1.0
299,3.5206838337837865,2.021722956442927,1.7874048008113603,"['57726f59edc2cb3880ba76b3', '57726f59edc2cb3880ba76b3']",[],[],1,-1.0
300,2.347122555855857,0.0,1.7874048008113603,"['57727cbaedc2cb3880e561f7', '57727cbaedc2cb3880e561f7']","['57727cbaedc2cb3880e561f7', '57727cbaedc2cb3880e561f7', '57727cbaedc2cb3880e561f7']",[],1,-1.0
301,3.5206838337837865,2.021722956442927,1.7874048008113603,[],['57727cbaedc2cb3880e561f7'],"['57727cbaedc2cb3880e561f7', '57727cbaedc2cb3880e561f7']",0,-1.0
306,4.107464472747751,2.021722956442927,1.7874048008113603,"['57726f59edc2cb3880ba76b3', '57726f59edc2cb3880ba76b3', '57726f59edc2cb3880ba76b3', '57726f59edc2cb3880ba76b3', '57726f59edc2cb3880ba76b3', '57726f59edc2cb3880ba76b3']","['57726f59edc2cb3880ba76b3', '57726f59edc2cb3880ba76b3', '57726f59edc2cb3880ba76b3', '57726f59edc2cb3880ba76b3', '57726f59edc2cb3880ba76b3', '57726f59edc2cb3880ba76b3', '57726f59edc2cb3880ba76b3', '57726f59edc2cb3880ba76b3']","['57726f59edc2cb3880ba76b3', '57726f59edc2cb3880ba76b3', '57726f59edc2cb3880ba76b3', '57726f59edc2cb3880ba76b3', '57726f59edc2cb3880ba76b3']",0,-1.0
expl0,2.933903194819822,2.021722956442927,1.7874048008113603,"['57726f4cedc2cb3880ba07ed', '57726f4cedc2cb3880ba07ed', '57727015edc2cb3880bceb08', '57726e34edc2cb3880b62340', '57726e34edc2cb3880b62340']","['577278d5edc2cb3880d94196', '57727015edc2cb3880bceb08', '57727c2eedc2cb3880e392f5', '57726f59edc2cb3880ba76b3', '57727cbaedc2cb3880e561f7']","['5772700eedc2cb3880bc82ce', '5772700eedc2cb3880bc82ce', '57727c2eedc2cb3880e392f5', '577278d5edc2cb3880d94196', '57727015edc2cb3880bceb08']",0,-1.0
expl1,2.933903194819822,0.0,1.7874048008113603,"['577278d5edc2cb3880d94196', '5772752eedc2cb3880cd9f38', '5772752eedc2cb3880cd9f38', '57727c95edc2cb3880e4d1d4', '57727c95edc2cb3880e4d1d4']","['5772700eedc2cb3880bc82ce', '577278d5edc2cb3880d94196', '577278d5edc2cb3880d94196', '57727c95edc2cb3880e4d1d4', '57726f78edc2cb3880baa755']","['57726f4cedc2cb3880ba07ed', '57727c95edc2cb3880e4d1d4', '57726f77edc2cb3880baa4c5', '57726f59edc2cb3880ba76b3', '57726f59edc2cb3880ba76b3']",1,-1.0
